T_ambiente_C,T_cabeza_C,P_cabeza,unidad_presion,flujo_bpd,P_cabeza_Pa,flujo_masico_kg_s,h_J_kg,s_J_kgK,h0_J_kg,s0_J_kgK,exergia_J_kg,Pmax_conceptual_kW,fase,exergy_status,Pmax_ML_kW,P_real_ORC_ML_kW,P_real_ORC_Bayes_kW,P_real_ORC_Bayes_std_kW,Pmax_Bayes_kW,Pmax_Bayes_std_kW,relacion_Preal_ML_Pmax_exergia,relacion_Preal_ML_Pmax_ML,relacion_Preal_Bayes_Pmax_exergia
26.48,91.22,3.721,bar_abs,469.0,372100.0,0.832486094094707,382332.230043967,1206.542510765083,111118.00993102096,387.9367215189235,25935.36748111926,21.590832773267852,liquid,ok,21.745018451613653,17.52785159383384,17.52785159383384,5.319467002493598,21.745018451613653,4.035464596524753,0.811819153892735,0.8060628521808927,0.811819153892735
24.09,85.76,2.335,barg,279.3,334825.0,0.49762222274965257,359355.3369794998,1143.1127954245947,101123.57017845823,354.44703394531706,23808.75585894112,11.847766011430094,liquid,ok,13.728132127986719,11.77061429858188,11.77061429858188,5.30416348183832,13.728132127986719,4.02554182947051,0.993488079290747,0.8574082904247283,0.993488079290747
22.95,102.33,4.189,bar_abs,239.5,418900.0,0.4216790247896754,429164.1767195863,1333.0178474998747,96355.36440451325,338.37459028083276,38294.94385251473,16.148174578103784,liquid,ok,21.405072018513433,26.58655185987431,26.58655185987431,5.359621158674214,21.405072018513433,4.09216318040664,1.6464122140421065,1.2420678536787622,1.6464122140421065
28.5,80.71,2.782,bar_abs,760.2,278200.0,1.3589130195370482,338111.11859556957,1083.6653957837893,119563.34064203242,416.0280045740011,17154.95889510456,23.312096992180482,liquid,ok,25.66353207867042,10.206630760422218,10.206630760422218,5.326113900313681,25.66353207867042,4.095146026064394,0.4378255102424206,0.39770950970950697,0.4378255102424206
23.95,64.99,1.388,barg,565.7,240125.0,1.0208006266841798,272215.52252989676,893.2975304284483,100538.03773369717,352.47667201113086,10999.607760414598,11.228406495111388,liquid,ok,13.686081072466349,0.0,0.0,5.296994205847131,13.686081072466349,4.034318087610503,0.0,0.0,0.0
23.86,96.2,2.454,barg,408.3,346725.0,0.7221511642129828,403271.2552386378,1263.6914701223516,100161.61873141292,351.2095026139873,32093.367337565636,23.17626258633794,liquid,ok,23.72732301681691,22.384026520594233,22.384026520594233,5.3240016229019655,23.72732301681691,4.042428254243923,0.9658169188068002,0.9433860914157655,0.9658169188068002
23.23,90.96,47.977,psia,720.5,330789.7706543211,1.2791131123196129,381206.9037998962,1203.5705573506032,97526.56703086851,342.32815062697233,28425.312264277978,36.359189639017465,liquid,ok,32.624197971211416,20.94750290120819,20.94750290120819,5.297555404088504,32.624197971211416,4.054903596962428,0.5761267814046434,0.6420848389803453,0.5761267814046434
24.77,78.21,3.391,bar_abs,642.4,339100.0,1.1502032203462382,327673.126702118,1053.8855487889523,103967.44604925357,364.00371501106787,18176.08473375716,20.906191194053587,liquid,ok,22.538300627227198,8.284358571900437,8.284358571900437,5.282854872490266,22.538300627227198,4.02216883698134,0.3962634080499935,0.3675680216055238,0.3962634080499935
25.32,57.64,18.205,psig,823.0,226844.05669094692,1.4908971418335224,241458.63464611513,801.3759110294226,106267.47769721995,371.7168970620262,6950.8310500463995,10.362974145881878,liquid,ok,18.50039413008495,0.0,0.0,5.312943667506697,18.50039413008495,4.104482329497613,0.0,0.0,0.0
25.32,82.92,2.292,barg,363.2,330525.0,0.6483279434331758,347427.13486844103,1109.7585113987623,106267.47769721995,371.7168970620262,20876.376540135505,13.53473826860265,liquid,ok,14.526493021776833,9.575121627823119,9.575121627823119,5.300456561622738,14.526493021776833,4.014893954475804,0.7074478602984963,0.6591488815276298,0.7074478602984963
24.34,72.13,2.093,barg,711.7,310625.0,1.279032150604988,302167.5802137575,980.7431947167287,102169.13925553669,357.96314761321275,14727.604745395918,18.837079970763966,liquid,ok,22.282280580517334,3.717080000540122,3.717080000540122,5.281000202052984,22.282280580517334,4.039020199393628,0.1973278239678976,0.16681775400450602,0.1973278239678976
26.16,68.29,2.07,barg,696.8,308325.0,1.2550701053239048,286084.6012688076,933.9095932017069,109779.98976469731,383.46876046293977,11552.165857069893,14.498778018951928,liquid,ok,18.690159827779695,0.0,0.0,5.2983024252384405,18.690159827779695,4.049913520694649,0.0,0.0,0.0
21.45,86.43,46.174,psia,527.0,318358.52325473924,0.9385115237023,362156.8295654345,1150.9584271101714,90080.29739180607,317.12833646892216,26430.187470716395,24.80503551487948,liquid,ok,24.58467953024832,15.755113597945925,15.755113597945925,5.311172953655079,24.58467953024832,4.062982991606071,0.6351578730252212,0.6408508835171621,0.6351578730252212
23.08,79.13,2.939,bar_abs,597.2,293900.0,1.0686280486091957,331495.4453624405,1064.8820473931542,96899.14241067733,340.21065468829704,19926.896290803357,21.29444029807901,liquid,ok,22.43422729680699,9.315142647230719,9.315142647230719,5.285731252547603,22.43422729680699,4.029125684858834,0.4374448220679952,0.4152201243212206,0.4374448220679952
24.89,68.99,41.689,psia,181.6,287435.53679488075,0.3269614511012377,288998.22831259685,942.4966597314744,104469.28321676141,365.68784540411355,12616.846073708817,4.125222300580789,liquid,ok,1.2107650696758583,0.0,0.0,5.310186957550273,1.2107650696758583,4.03564922498963,0.0,0.0,0.0
22.51,69.21,1.519,barg,379.3,253225.0,0.6828127054149111,289891.3607170309,945.2084185896782,94514.81471453895,332.15399394874703,14120.874813154223,9.641912733995113,liquid,ok,9.965787738878465,0.0,0.0,5.302425492828897,9.965787738878465,4.036382933511092,0.0,0.0,0.0
23.74,83.11,48.323,psia,818.8,333175.3566777572,1.4614129516630023,348226.78082534997,1111.995995873893,99659.72022793116,349.51932409718927,22195.361513633252,32.436588782866174,liquid,ok,31.94434473084665,14.72758549177331,14.72758549177331,5.278106559712194,31.94434473084665,4.059611922540331,0.454042365254906,0.46103889799159986,0.454042365254906
24.8,82.02,53.256,psia,139.7,367187.194404955,0.2495219560800668,343678.7010803318,1099.1117037330014,104092.90598273076,364.4248133499235,20685.836107962998,5.161570288810603,liquid,ok,6.3845849924628855,6.825101582287569,6.825101582287569,5.30798470227002,6.3845849924628855,4.0406348460764825,1.3222917058948545,1.068996902750096,1.3222917058948545
24.89,81.78,3.407,bar_abs,332.7,340700.0,0.594330210092826,342650.5463244389,1096.2927522450568,104469.28321676141,365.68784540411355,20431.77667280275,12.14322212251656,liquid,ok,13.128889446623308,8.43224645573942,8.43224645573942,5.298659239768306,13.128889446623308,4.014583771878884,0.6943994246884386,0.642266544327415,0.6943994246884386
29.08,76.75,28.242,psig,682.1,296046.73564247414,1.222379950140314,321516.8776611162,1036.453982571337,121987.96955869226,424.0581750712238,14444.523201664735,17.65669555105155,liquid,ok,20.529376057198892,5.7151940883795085,5.7151940883795085,5.342560564896742,20.529376057198892,4.1026470807292155,0.32368424045455885,0.2783910272019885,0.32368424045455885
24.19,97.4,2.668,barg,654.4,368125.0,1.1564165738722085,408342.0171832733,1277.3378864792196,101541.80156453229,355.85384678853006,32806.1512571114,37.937577038682214,liquid,ok,32.854375428576006,25.66556699443632,25.66556699443632,5.3173224732550555,32.854375428576006,4.05269206739543,0.6765209852033246,0.781191748728633,0.6765209852033246
23.15,92.64,3.963,bar_abs,429.3,396300.0,0.761261703870392,388324.0316886989,1222.886075005294,97191.94209712384,341.1989580243699,29888.1968301273,22.75273964451636,liquid,ok,23.13624568818709,19.69019305899127,19.69019305899127,5.314484022004599,23.13624568818709,4.0389791742780865,0.865398776878142,0.8510539403998763,0.865398776878142
24.56,45.0,18.179,psig,392.3,226664.79300132458,0.7148650546801271,188626.942756727,638.5316804599402,103089.21442497439,361.0547981938613,2930.085712318265,2.0946158829538555,liquid,ok,0.0,0.0,0.0,5.382750222108157,0.0,4.104672404015046,0.0,,0.0
23.99,76.85,1.882,barg,448.6,289525.0,0.8038760215754321,321930.8911827287,1037.6561838363832,100705.33373600412,353.03973071659965,17798.624566712097,14.307887506203269,liquid,ok,15.378142762477102,5.506116895943162,5.506116895943162,5.2895307720329425,15.378142762477102,4.011690695548963,0.3848308769240709,0.3580482364475227,0.3848308769240709
26.13,72.4,1.948,barg,501.2,296125.0,0.9005808061293369,303286.86583910114,984.026589186117,109654.5481746891,383.04963688881816,13771.935380876472,12.40274066727087,liquid,ok,13.695417297253275,1.2338371802556622,1.2338371802556622,5.300847707333766,13.695417297253275,4.021813303805839,0.09948101096006863,0.09009124391581103,0.09948101096006863
23.88,83.57,49.538,psia,157.0,341552.48678895633,0.28013320905864414,350164.4378251104,1117.4071413069391,100245.26775831592,351.4911302045054,22419.137289038597,6.280344873104694,liquid,ok,8.37156815226579,8.726293032005895,8.726293032005895,5.307297673203019,8.37156815226579,4.041537620714451,1.3894608032396227,1.0423725726516482,1.3894608032396227
26.88,88.19,45.409,psia,464.8,313084.0339254657,0.8267472549052706,369547.8590286384,1171.4780303862517,112790.47615991461,393.5147706938512,23345.06606321287,19.300469283343432,liquid,ok,19.82665653195421,14.639429684978051,14.639429684978051,5.318324100351657,19.82665653195421,4.035850833349504,0.7585012296883412,0.7383710743858394,0.7585012296883412
25.42,92.92,47.521,psig,646.3,428970.76149746,1.145849235163658,389527.1628415035,1226.081290897293,106685.65028210224,373.11771640049324,28172.178121891775,32.281068753864034,liquid,ok,29.574561006038245,21.138518553651846,21.138518553651846,5.3070634554023535,29.574561006038245,4.0388957977417075,0.654827097418253,0.7147534176191488,0.654827097418253
22.78,79.7,2.609,barg,300.8,362225.0,0.5380718403551569,333940.7899627032,1071.6185960354067,95644.25590162547,335.9723183581041,20596.731108033593,11.082521012599946,liquid,ok,12.261129453667985,7.083356323324683,7.083356323324683,5.30066151716442,12.261129453667985,4.031053647236957,0.6391466630445789,0.5777083057552791,0.6391466630445789
22.44,74.25,2.007,barg,473.1,302025.0,0.8491432842079736,311042.9655506782,1006.3949320692308,94221.98981109694,331.1634657293249,17229.306604168523,14.630149994489788,liquid,ok,15.930565898548815,4.024624021307201,4.024624021307201,5.294634596093635,15.930565898548815,4.032885593416014,0.2750910976868324,0.25263534559521333,0.2750910976868324
24.57,78.38,35.4,psig,60.0,345399.40834697074,0.10741746692733163,328391.0714392499,1055.9099631701336,103131.03546142096,361.195271587713,18429.577999910747,1.9796585852900914,liquid,ok,1.8118370789703508,2.9002290888795557,2.9002290888795557,5.3094282234975,1.8118370789703508,4.055267156894648,1.4650147810485046,1.6007118534784195,1.4650147810485046
24.21,98.67,44.864,psig,551.6,410651.39136951265,0.9738590459318726,413725.339034576,1291.7216124873846,101625.44723871278,356.1351505524875,33893.90147490235,33.00788255325729,liquid,ok,29.826337211009033,25.808645778113515,25.808645778113515,5.326213281038334,29.826337211009033,4.048799330650563,0.7818934079298178,0.8652971900481106,0.7818934079298178
25.27,95.61,39.774,psig,225.7,375557.07674728753,0.3993677701409656,400808.67052768363,1256.9375299764836,106058.38970040808,371.01630567226624,30373.669070411066,12.130264487649681,liquid,ok,16.056892466800576,19.578840467656583,19.578840467656583,5.3330894761256165,16.056892466800576,4.055952704691013,1.6140489341836366,1.219341818981352,1.6140489341836366
27.82,87.37,41.015,psig,106.8,384113.470548109,0.19007988089961725,366157.3809735232,1161.880769430648,116720.52662154744,406.59315256927914,22117.94030520963,4.204175458959091,liquid,ok,6.031203017208343,10.120011320875442,10.120011320875442,5.349131261403971,6.031203017208343,4.096040577015515,2.4071334366670434,1.6779424091679278,2.4071334366670434
24.11,85.3,2.366,barg,471.7,337925.0,0.8406778750945054,357425.76914735604,1137.7242337995688,101207.21685882466,354.72843572967054,23465.22135427344,19.726692426732807,liquid,ok,20.368613776873204,13.198874099324001,13.198874099324001,5.294622007794292,20.368613776873204,4.015494171068742,0.669087032625775,0.6480006074006951,0.669087032625775
24.19,96.66,4.081,bar_abs,404.8,408100.00000000006,0.7157411627076122,405255.2024782143,1268.8867815425288,101541.80156453229,355.85384678853006,32232.188093928038,23.06990378295851,liquid,ok,23.626617034180477,22.633330624342836,22.633330624342836,5.3254011714661535,23.626617034180477,4.041957453280461,0.9810760737139197,0.9579590083336662,0.9810760737139197
23.76,78.77,2.456,barg,484.4,346925.0,0.8670034428957779,330027.87025185034,1060.559137137273,99743.37049715141,349.8010696992532,19253.32195167654,16.692696419284417,liquid,ok,17.77356768421084,7.647595120796208,7.647595120796208,5.288394678608683,17.77356768421084,4.013912950811995,0.45814019069808526,0.43027912328428886,0.45814019069808526
25.23,45.0,27.143,psia,447.7,187144.39720845904,0.8158030093751953,188592.39440651404,638.5485290732896,105891.11848033725,370.4557452824224,2707.751098657842,2.2089914949240588,liquid,ok,0.0,0.0,0.0,5.384547484433698,0.0,4.107761760094635,0.0,,0.0
23.54,94.0,3.616,bar_abs,609.7,361600.0,1.0800901784273225,394020.346215697,1238.5281375473476,98823.20602377508,346.70078493821666,30600.88294631883,33.051713121523115,liquid,ok,29.9895022532648,22.4701606920786,22.4701606920786,5.309121199533957,29.9895022532648,4.043979082872571,0.6798485939128566,0.7492675437663322,0.6798485939128566
24.7,80.09,2.328,barg,416.8,334125.0,0.7453770217421793,335554.4254145655,1076.2711069129266,103674.70453201467,363.0209816789704,19438.17108161698,14.488766068930621,liquid,ok,15.416035852712458,7.810028324274171,7.810028324274171,5.292954912966837,15.416035852712458,4.009711841863871,0.5390402665843171,0.5066171614345327,0.5390402665843171
21.73,57.06,30.104,psia,533.1,207559.77355352946,0.9660071364141725,239017.08786060792,794.0477368985605,91251.74543015387,321.1028500412184,8303.354193960986,8.021099407540861,liquid,ok,9.921333261959875,0.0,0.0,5.330071904080333,9.921333261959875,4.089614198113276,0.0,0.0,0.0
22.81,84.04,3.678,bar_abs,461.1,367800.0,0.8224890204675335,352158.3215270515,1122.917110189445,95769.74681440205,336.39635293509787,23609.89139565287,19.418876447355373,liquid,ok,20.17576716968166,12.475667278916372,12.475667278916372,5.297272019742056,20.17576716968166,4.0280866693223,0.6424505203860759,0.6183490904704576,0.6424505203860759
25.01,84.82,2.28,barg,784.6,329325.0,1.3987815193967628,355403.2360941999,1132.1027956850096,104971.11358150962,367.3712750309226,22419.7723144677,31.360363182560608,liquid,ok,30.763604569057662,15.428886682238435,15.428886682238435,5.283181424008451,30.763604569057662,4.047539149342448,0.49198686228284455,0.5015305227839576,0.49198686228284455
26.5,79.5,3.583,bar_abs,93.7,358300.0,0.16763193287011852,333098.7406060032,1069.242941866967,111201.634782808,388.21580592627555,17827.324538567045,2.9884288703028874,liquid,ok,2.3806580495829035,3.482819464518755,3.482819464518755,5.322509694527608,2.3806580495829035,4.062516161886087,1.1654349545103142,1.4629650256276632,1.1654349545103142
26.73,88.86,3.139,bar_abs,554.3,313900.0,0.9854879291632417,372364.51373180456,1179.2635038200565,112163.30887127263,391.42389938953585,23943.864283907373,23.596389229313584,liquid,ok,23.45161498461754,16.149320600632045,16.149320600632045,5.313679141570178,23.45161498461754,4.036688436728099,0.6843979578269496,0.6886229631189477,0.6843979578269496
28.62,75.28,45.308,psia,610.8,312387.6634388557,1.0956087613209076,315367.98083547095,1018.7956358098854,120064.99713738484,417.69071546235926,13907.551884813176,15.237235693526419,liquid,ok,17.520356175924192,3.8976548918882337,3.8976548918882337,5.335372040657668,17.520356175924192,4.080103784951514,0.25579803123634576,0.22246436389485294,0.25579803123634576
24.08,69.87,40.838,psia,429.0,281568.0983383948,0.7719958750527385,292678.27688345587,953.2563327536565,101081.74676245164,354.3063256975982,13570.61952373205,10.476462294231302,liquid,ok,11.107164378116357,0.0,0.0,5.294851150120501,11.107164378116357,4.0168834186644,0.0,0.0,0.0
24.77,79.8,3.315,bar_abs,462.7,331500.0,0.8276143398574484,334335.7972152188,1072.8274798979548,103967.44604925357,364.00371501106787,19195.575130863872,15.886533240113957,liquid,ok,16.874850671325177,7.966987042022218,7.966987042022218,5.290998950842435,16.874850671325177,4.009493328057097,0.5014931150557974,0.47212192849565365,0.5014931150557974
27.58,73.05,2.147,barg,163.2,316025.0,0.29313410692507913,306026.1710406555,991.8875873718549,115717.14107344834,403.25798353915127,13290.44920659822,3.8958839588092955,liquid,ok,0.9187085668305652,0.0,0.0,5.337007984079086,0.9187085668305652,4.070360512332932,0.0,0.0,0.0
24.93,79.76,35.061,psig,331.0,343062.0856245868,0.5920657372243185,334177.2119897327,1072.344438444902,104636.56075741033,366.2490664364843,19067.74274405325,11.289357164961537,liquid,ok,12.02388938107922,6.602060434241025,6.602060434241025,5.297668403039687,12.02388938107922,4.0136124479780015,0.5848039297340735,0.5490786071793059,0.5848039297340735
24.0,71.3,26.645,psig,295.8,285035.8082452849,0.5318531762931369,298670.0553282807,970.6774251252006,100747.15760899958,353.1804831203066,14433.681402526912,7.676599299537117,liquid,ok,7.067629202433876,0.0,0.0,5.299349162950317,7.067629202433876,4.020717465606607,0.0,0.0,0.0
21.63,69.36,41.034,psia,399.8,282919.4707678557,0.7196636562798244,290543.78118961304,947.0250147137181,90833.3767077691,319.6838332295998,14782.771003955568,10.638623030654035,liquid,ok,11.33601654170635,0.0,0.0,5.30907509596264,11.33601654170635,4.054819507181866,0.0,0.0,0.0
23.62,88.57,53.409,psia,333.2,368242.0922708097,0.5925287045126686,371187.8039213916,1175.8562999445555,99157.81422689417,347.8284370300915,26296.160817371943,15.581230102774194,liquid,ok,17.36836369698327,14.969514428090314,14.969514428090314,5.3072326159888235,17.36836369698327,4.0288942404502865,0.9607402194403787,0.8618839799336068,0.9607402194403787
23.74,100.55,2.752,barg,130.9,376525.0,0.23077736141567645,421624.78118810046,1313.0089042206737,99659.72022793116,349.51932409718927,35914.63951730804,8.288285743999534,liquid,ok,16.163416842902276,23.667283533336015,23.667283533336015,5.353793181418723,16.163416842902276,4.094853617180476,2.855510085480632,1.4642500260536717,2.855510085480632
27.33,81.8,43.451,psia,199.0,299584.0991454428,0.35547918475410495,342701.91741577967,1096.556810118358,114671.92508660439,399.78094207705965,18662.779500125966,6.634229641950401,liquid,ok,6.808410094940996,6.227724812783613,6.227724812783613,5.329859835667601,6.808410094940996,4.058984145258231,0.9387261443896477,0.914710589688353,0.9387261443896477
23.5,97.18,61.164,psia,868.1,421710.93507932755,1.5343426436330398,407455.8252674096,1274.795002449698,98655.90065309072,346.13684058608357,33313.48089747771,51.11429434885473,liquid,ok,40.76448661935643,27.768277657411268,27.768277657411268,5.309835325494461,40.76448661935643,4.095828415044159,0.5432585544054067,0.681187964335258,0.5432585544054067
23.76,86.74,54.364,psia,822.5,374826.5854857851,1.4644855905322873,363503.2598819141,1154.5390558923139,99743.37049715141,349.8010696992532,24825.13390418113,36.35605088570781,liquid,ok,33.85226349599615,17.975843542464887,17.975843542464887,5.283071939855051,33.85226349599615,4.06275582000428,0.4944388376772655,0.5310086146703592,0.4944388376772655
27.13,76.96,3.318,bar_abs,797.4,331800.0,1.4288433266501204,322426.00145374023,1038.946546592804,113835.7352461172,396.99716861601297,15825.706988752238,22.612455820398804,liquid,ok,26.009112615105753,7.762519196472358,7.762519196472358,5.299125941195304,26.009112615105753,4.071462424113358,0.3432851017212271,0.29845382698539236,0.3432851017212271
25.15,84.97,2.28,barg,624.6,329325.0,1.1134225221271346,356033.1466395441,1133.8621012298802,105556.57383570907,369.3343916365865,22417.957032155566,24.960658259680383,liquid,ok,25.022313693864355,13.973097736365435,13.973097736365435,5.290371899611216,25.022313693864355,4.022747809700291,0.5598048573477148,0.558425488039171,0.5598048573477148
22.15,54.51,2.24,bar_abs,463.2,224000.00000000003,0.840412904464566,228369.76447304775,761.6277770299598,93008.82764744539,327.0572454003696,7032.258835384404,5.910001072792013,liquid,ok,5.82946981746179,0.0,0.0,5.338472939567135,5.82946981746179,4.085110126530103,0.0,0.0,0.0
23.91,73.44,40.674,psia,563.9,280437.35814231524,1.012602933752672,307631.36180612986,996.6268423921833,100370.74091281666,351.91353473786273,15742.085721520707,15.940482184997919,liquid,ok,17.873580875026093,3.6171982604841624,3.6171982604841624,5.285623156871544,17.873580875026093,4.019848798693379,0.22691899896782416,0.20237680886532938,0.22691899896782416
25.46,79.4,30.393,psig,533.9,310877.3585800785,0.9552022723391427,332641.48791882786,1068.084472007829,106852.9180504714,373.67790853227064,18431.825948920014,17.60612202976797,liquid,ok,18.798057553543824,8.031836804479358,8.031836804479358,5.291413277879406,18.798057553543824,4.013841593775337,0.4561956795993654,0.42726950811815073,0.4561956795993654
23.93,78.78,1.722,barg,236.9,273525.0,0.4239985575688873,330011.19823775603,1060.7261938950026,100454.38942575097,352.195113197374,19066.39535835359,8.08412412998005,liquid,ok,8.776166523704276,5.206849618692047,5.206849618692047,5.29971621201036,8.776166523704276,4.024834732663687,0.6440833335775233,0.5932943050508938,0.6440833335775233
26.2,72.47,1.975,barg,949.2,298825.0,1.7054999025718491,303582.3089908497,984.8734953317464,109947.24462659576,384.02752457664235,13771.823018713563,23.48784281665273,liquid,ok,29.85013671463566,5.601774649617834,5.601774649617834,5.283979673785877,29.85013671463566,4.10491830015605,0.23849677015235352,0.1876632828576379,0.23849677015235352
25.22,69.9,2.346,bar_abs,311.0,234600.0,0.5596304042055522,292765.4879992006,953.6505781925421,105849.30056073524,370.31559305919296,12866.527924227965,7.200500222957721,liquid,ok,6.14123068605331,0.0,0.0,5.304504614898602,6.14123068605331,4.020668360875629,0.0,0.0,0.0
24.65,73.32,46.682,psia,375.3,321861.05995966855,0.6739928030266031,307162.13694338995,995.1502855283386,103465.60200859167,362.3188830508128,15239.34327699113,10.271207691543871,liquid,ok,10.547391669870185,1.4034878515958944,1.4034878515958944,5.295243362497413,10.547391669870185,4.012278038779751,0.13664292396222935,0.13306492216508048,0.13664292396222935
25.51,88.6,51.013,psia,138.0,351722.25379637914,0.24539806569055195,371301.05858397635,1176.2166442755927,107062.00174956454,374.3780397948398,24761.939220190194,6.076531987381688,liquid,ok,9.224637635644726,12.40228188376481,12.40228188376481,5.320991715470904,9.224637635644726,4.0541263452592435,2.0410131814526693,1.3444736122578318,2.0410131814526693
23.78,74.37,2.387,barg,584.3,340025.0,1.0486719864947724,311576.54791278753,1007.8184703154232,99827.02055845455,350.08279562319296,16448.07346796908,17.248633877667096,liquid,ok,19.15583307136938,4.691173721252259,4.691173721252259,5.2843506047242785,19.15583307136938,4.021913931611693,0.2719736388703931,0.24489531224114516,0.2719736388703931
27.43,68.8,1.861,barg,365.5,287425.0,0.6581361256689671,288202.69066023314,940.1708637006749,115090.01429639409,401.172115050647,11100.432494613691,7.305595635254962,liquid,ok,6.166063847268976,0.0,0.0,5.32980639921983,6.166063847268976,4.049273349335797,0.0,0.0,0.0
23.92,55.41,25.399,psig,638.5,276444.9406579975,1.1579860528836587,232176.88712376554,773.068830706265,100412.56519492868,352.05432642357465,6693.543141578062,7.751029602322466,liquid,ok,11.554064779111162,0.0,0.0,5.32205176326105,11.554064779111162,4.07591803648549,0.0,0.0,0.0
23.2,75.13,47.855,psia,150.3,329948.6102645546,0.2696242349595875,314753.4585151077,1016.9798540049255,97401.08308928442,341.90474050197327,17293.865539223392,4.662845265507081,liquid,ok,4.266375895272045,1.3989786011882224,1.3989786011882224,5.305316835267401,4.266375895272045,4.044200927292625,0.3000268122849846,0.3279079564317238,0.3000268122849846
27.08,80.56,47.184,psia,606.1,325322.2281208389,1.083576359243102,337519.2125786191,1081.8552261803477,113626.6853804434,396.30092753369826,18068.560115492146,19.578664586710104,liquid,ok,20.95098080305597,9.13599980615922,9.13599980615922,5.306482161962619,20.95098080305597,4.0391554788255215,0.46663038562705084,0.4360654945961583,0.46663038562705084
23.33,80.39,1.835,barg,478.6,284825.0,0.8557115386225043,336773.79474971443,1079.8651611147868,97944.8433126464,343.7391963574885,20582.32540582426,17.612533341446937,liquid,ok,18.646804689495923,9.1975909590467,9.1975909590467,5.290435670132311,18.646804689495923,4.018456234477772,0.5222185122796811,0.49325292521714814,0.5222185122796811
23.06,90.55,1.906,barg,436.7,291925.0,0.7754877534587999,379452.7019462013,1198.8607465451748,96815.4848632122,339.92823774312825,28212.818650734902,21.87869535419894,liquid,ok,22.40829235429548,17.936207933703436,17.936207933703436,5.309149051800881,22.40829235429548,4.035048385783657,0.8198024444936172,0.8004272547910246,0.8198024444936172
25.09,96.32,3.582,bar_abs,411.9,358200.0,0.7284585779316858,403785.34952137124,1265.0508139889473,105305.66341324573,368.4931725286061,31090.33511899336,22.648021308201454,liquid,ok,23.141857845930545,22.052826822030976,22.052826822030976,5.32573662082423,23.141857845930545,4.039317022591894,0.9737198019168702,0.9529410719247386,0.9737198019168702
25.75,81.69,30.375,psig,191.0,310753.2529488015,0.3412147655281087,342249.14027542906,1095.2485858149664,108065.58801274029,377.7369872439534,19719.335449812992,6.728528421878061,liquid,ok,7.459338685533485,6.659397261395753,6.659397261395753,5.310902759098465,7.459338685533485,4.035907240520994,0.9897256641946365,0.8927597394539647,0.9897256641946365
24.76,68.59,29.852,psig,202.0,307147.29488447466,0.36377773272462927,287339.63596208266,937.587212685459,103925.62597602261,363.86333915474995,12495.930822526512,4.545741382902507,liquid,ok,1.8269745251071932,0.0,0.0,5.3091472305987155,1.8269745251071932,4.03294159747271,0.0,0.0,0.0
26.5,81.65,53.852,psia,559.7,371296.4697516831,0.9999382951521117,342129.2445576292,1094.7349282156208,111201.634782808,388.21580592627555,19219.154780818935,19.217968865796642,liquid,ok,20.19443848915847,9.881223994105834,9.881223994105834,5.301305167038406,20.19443848915847,4.026184327927613,0.5141658862655374,0.4893042210314806,0.5141658862655374
25.45,87.82,2.593,barg,493.5,360625.0,0.8780387771797035,368029.9547704835,1167.1389515414303,106811.10117592178,373.53786776083825,24249.569977676932,21.2920627703331,liquid,ok,21.566484013750255,15.134333440830165,15.134333440830165,5.302191048579895,21.566484013750255,4.019303542315468,0.7107969577244205,0.7017524706939198,0.7107969577244205
21.13,89.72,3.535,bar_abs,60.0,353500.0,0.10661223361282647,376010.45110492286,1189.2098148021366,88741.43934657026,312.5812023060667,29294.743673009187,3.1231780560947255,liquid,ok,9.765963048146562,14.336394263250458,14.336394263250458,5.3442185436730565,9.765963048146562,4.121937571570848,4.590322423428182,1.4679959562176819,4.590322423428182
26.95,80.81,43.447,psia,60.0,299556.5201162701,0.10724851192176135,338547.6548147607,1084.8367421210767,113083.15117294519,394.49014274455715,18291.48916892204,1.9617349941999038,liquid,ok,1.5559433208460618,4.154085590530201,4.154085590530201,5.330761883220982,1.5559433208460618,4.079106259162786,2.117556959942212,2.669818067840267,2.117556959942212
27.54,87.17,3.392,bar_abs,418.4,339200.0,0.7447433606210556,365282.02761671453,1159.580898564142,115549.90808651081,402.70185641604127,22146.160346691293,16.493205881447636,liquid,ok,17.242614204002876,13.034418055222568,13.034418055222568,5.328624062102074,17.242614204002876,4.048281442504926,0.79029014425172,0.7559421037325433,0.79029014425172
23.71,64.01,2.894,bar_abs,192.6,289400.0,0.347740328557113,268155.55948189774,881.1245707948278,99534.24443349647,349.09666878924634,10683.51205902436,3.71508799354901,liquid,ok,0.0,0.0,0.0,5.316118896917006,0.0,4.045728644186875,0.0,,0.0
24.12,62.15,2.431,bar_abs,691.3,243100.0,1.2493795586205863,260335.08887481582,858.0054996242811,101249.04012326899,354.86912926725023,9518.699935512268,11.89246912407212,liquid,ok,16.714799124506815,0.0,0.0,5.298773391691894,16.714799124506815,4.05902540353198,0.0,0.0,0.0
19.04,79.3,3.3,bar_abs,357.5,330000.0,0.6396508505072759,332237.2849592119,1066.8820030979653,79995.32336486469,282.7547667809535,23127.82441487955,14.793732557360643,liquid,ok,16.44817176658365,8.709034355147573,8.709034355147573,5.353930916583139,16.44817176658365,4.143062680481858,0.5886975664444049,0.529483427017766,0.5886975664444049
